                  ZZ500ETF (510580) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	火焰主力建仓.MSD   	火焰主力建仓.风险区	火焰主力建仓.安全区	火焰主力建仓.天线  	火焰主力建仓.强弱线	火焰主力建仓.趋势值	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.火焰山	火焰主力建仓.火焰  	火焰主力建仓.今量  	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	 
 2016/06/27	   6.102	   6.205	   6.102	   6.205	           3300	      6.152	      6.126	      6.153	      6.247	      6.302	           	           	           	           	           	     62.682	     80.000	     20.000	    100.000	     50.000	     54.212	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/06/28	   6.145	   6.145	   6.145	   6.145	            700	      6.160	      6.134	      6.156	      6.243	      6.287	           	           	           	           	           	     61.377	     80.000	     20.000	    100.000	     50.000	     55.306	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/06/29	   6.230	   6.275	   6.229	   6.275	           1500	      6.175	      6.152	      6.170	      6.241	      6.276	           	           	           	           	           	     68.518	     80.000	     20.000	    100.000	     50.000	     56.523	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/06/30	   6.216	   6.260	   6.216	   6.260	           2200	      6.196	      6.164	      6.173	      6.241	      6.264	           	           	           	           	           	     71.190	     80.000	     20.000	    100.000	     50.000	     58.507	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/01	   6.260	   6.260	   6.260	   6.260	            200	      6.229	      6.182	      6.176	      6.238	      6.256	           	           	           	           	           	     70.414	     80.000	     20.000	    100.000	     50.000	     60.318	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/04	   6.014	   6.389	   6.014	   6.387	           1185	      6.265	      6.209	      6.190	      6.237	      6.246	           	           	           	           	           	     78.870	     80.000	     20.000	    100.000	     50.000	     61.875	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/05	   6.388	   6.388	   6.288	   6.313	           2470	      6.299	      6.229	      6.200	      6.234	      6.236	           	           	           	           	           	     77.945	     80.000	     20.000	    100.000	     50.000	     63.651	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/06	   6.349	   6.787	   6.201	   6.787	           5851	      6.401	      6.288	      6.219	      6.240	      6.231	           	           	           	           	           	     88.972	     80.000	     20.000	    100.000	     50.000	     65.819	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/07	   6.369	   6.761	   6.369	   6.761	           9119	      6.502	      6.349	      6.247	      6.245	      6.229	           	           	           	           	           	     93.220	     80.000	     20.000	    100.000	     50.000	     68.404	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/08	   6.498	   6.698	   6.450	   6.450	           1349	      6.540	      6.384	      6.257	      6.245	      6.225	           	           	           	           	           	     80.203	     80.000	     20.000	    100.000	     50.000	     70.536	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/11	   6.794	   6.794	   6.282	   6.383	           1300	      6.539	      6.402	      6.264	      6.243	      6.220	           	           	           	           	           	     70.227	     80.000	     20.000	    100.000	     50.000	     71.227	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/12	   6.500	   6.500	   6.500	   6.500	            100	      6.576	      6.438	      6.286	      6.243	      6.221	           	           	           	           	           	     70.897	     80.000	     20.000	    100.000	     50.000	     71.215	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/13	   6.520	   6.550	   6.460	   6.508	          17554	      6.520	      6.461	      6.306	      6.243	      6.219	           	           	           	           	           	     71.619	     80.000	     20.000	    100.000	     50.000	     71.264	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/14	   6.494	   6.549	   6.490	   6.490	           9300	      6.466	      6.484	      6.324	      6.243	      6.220	           	           	           	           	           	     71.109	     80.000	     20.000	    100.000	     50.000	     71.362	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/15	   6.454	   6.498	   6.454	   6.496	           6100	      6.475	      6.508	      6.345	      6.243	      6.222	           	           	           	           	           	     71.144	     80.000	     20.000	    100.000	     50.000	     71.395	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/18	   6.480	   6.506	   6.480	   6.505	            800	      6.500	      6.519	      6.364	      6.244	      6.223	           	           	           	           	           	     71.597	     80.000	     20.000	    100.000	     50.000	     71.332	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/19	   6.520	   6.662	   6.460	   6.662	            300	      6.532	      6.554	      6.392	      6.249	      6.225	           	           	           	           	           	     79.416	     80.000	     20.000	    100.000	     50.000	     71.672	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/20	   6.509	   6.650	   6.509	   6.526	          11019	      6.536	      6.528	      6.408	      6.252	      6.227	           	           	           	           	           	     75.513	     80.000	     20.000	    100.000	     50.000	     72.536	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/21	   6.479	   6.599	   6.479	   6.543	          23011	      6.546	      6.506	      6.428	      6.255	      6.227	           	           	           	           	           	     74.462	     80.000	     20.000	    100.000	     50.000	     72.925	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/22	   6.544	   6.544	   6.460	   6.460	           1700	      6.539	      6.507	      6.446	      6.261	      6.224	           	           	           	           	           	     69.540	     80.000	     20.000	    100.000	     50.000	     72.860	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/25	   6.484	   6.548	   6.484	   6.548	            900	      6.548	      6.524	      6.463	      6.263	      6.226	           	           	           	           	           	     71.740	     80.000	     20.000	    100.000	     50.000	     72.440	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/26	   6.451	   6.579	   6.451	   6.579	           1200	      6.531	      6.532	      6.485	      6.269	      6.232	           	           	           	           	           	     74.483	     80.000	     20.000	    100.000	     50.000	     72.352	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/27	   6.450	   6.652	   6.450	   6.454	          11000	      6.517	      6.526	      6.494	      6.270	      6.237	           	           	           	           	           	     69.233	     80.000	     20.000	    100.000	     50.000	     72.319	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/07/28	   6.414	   6.414	   6.256	   6.287	          12000	      6.466	      6.506	      6.495	      6.267	      6.242	           	           	           	           	           	     57.763	     80.000	     20.000	    100.000	     50.000	     71.361	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/07/29	   6.287	   6.287	   6.287	   6.287	              0	      6.431	      6.485	      6.496	      6.266	      6.247	           	           	           	           	           	     52.027	     80.000	     20.000	    100.000	     50.000	     68.862	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/01	   6.180	   6.180	   6.180	   6.180	            100	      6.357	      6.453	      6.486	      6.262	      6.250	           	           	           	           	           	     43.493	     80.000	     20.000	    100.000	     50.000	     65.638	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/02	   6.182	   6.687	   6.182	   6.687	           2900	      6.379	      6.455	      6.505	      6.270	      6.256	           	           	           	           	           	     66.079	     80.000	     20.000	    100.000	     50.000	     63.075	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/03	   6.687	   6.687	   6.687	   6.687	              0	      6.426	      6.471	      6.500	      6.279	      6.262	           	           	           	           	           	     77.372	     80.000	     20.000	    100.000	     50.000	     63.930	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/04	   6.235	   6.468	   6.235	   6.468	           5100	      6.462	      6.464	      6.485	      6.287	      6.266	           	           	           	           	           	     67.789	     80.000	     20.000	    100.000	     50.000	     65.327	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/05	   6.252	   6.357	   6.252	   6.357	           2600	      6.476	      6.453	      6.480	      6.291	      6.269	           	           	           	           	           	     55.881	     80.000	     20.000	    100.000	     50.000	     64.016	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/08	   6.357	   6.357	   6.357	   6.357	              0	      6.511	      6.434	      6.479	      6.297	      6.270	           	           	           	           	           	     49.928	     80.000	     20.000	    100.000	     50.000	     61.518	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/09	   6.283	   6.679	   6.283	   6.679	           7752	      6.510	      6.444	      6.488	      6.306	      6.273	           	           	           	           	           	     67.592	     80.000	     20.000	    100.000	     50.000	     60.041	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/10	   6.321	   6.449	   6.321	   6.421	           5371	      6.456	      6.441	      6.484	      6.311	      6.274	           	           	           	           	           	     59.886	     80.000	     20.000	    100.000	     50.000	     60.092	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/11	   6.383	   6.383	   6.359	   6.359	           3754	      6.435	      6.448	      6.477	      6.312	      6.275	           	           	           	           	           	     52.058	     80.000	     20.000	    100.000	     50.000	     58.978	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/12	   6.306	   6.320	   6.306	   6.318	           3219	      6.427	      6.451	      6.468	      6.319	      6.275	           	           	           	           	           	     45.516	     80.000	     20.000	    100.000	     50.000	     57.128	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/15	   6.357	   6.445	   6.357	   6.445	           5300	      6.444	      6.478	      6.465	      6.328	      6.275	           	           	           	           	           	     50.386	     80.000	     20.000	    100.000	     50.000	     55.277	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/16	   6.547	   6.547	   6.469	   6.499	            500	      6.408	      6.459	      6.457	      6.334	      6.276	           	           	           	           	           	     56.283	     80.000	     20.000	    100.000	     50.000	     54.804	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/17	   6.499	   6.500	   6.434	   6.490	           6119	      6.422	      6.439	      6.455	      6.338	      6.280	           	           	           	           	           	     58.654	     80.000	     20.000	    100.000	     50.000	     55.325	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/18	   6.490	   6.543	   6.490	   6.543	           3358	      6.459	      6.447	      6.455	      6.342	      6.285	           	           	           	           	           	     63.237	     80.000	     20.000	    100.000	     50.000	     56.085	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/19	   6.516	   6.516	   6.516	   6.516	           1000	      6.499	      6.463	      6.458	      6.350	      6.291	           	           	           	           	           	     58.980	     80.000	     20.000	    100.000	     50.000	     56.896	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/22	   6.501	   6.519	   6.501	   6.518	          11243	      6.513	      6.479	      6.457	      6.357	      6.297	           	           	           	           	           	     57.015	     80.000	     20.000	    100.000	     50.000	     56.911	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/23	   6.509	   6.509	   6.505	   6.505	          21404	      6.514	      6.461	      6.453	      6.365	      6.302	           	           	           	           	           	     54.973	     80.000	     20.000	    100.000	     50.000	     56.634	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/24	   6.553	   6.553	   6.503	   6.503	           2300	      6.517	      6.470	      6.455	      6.373	      6.305	           	           	           	           	           	     53.789	     80.000	     20.000	    100.000	     50.000	     56.267	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/25	   6.501	   6.501	   6.501	   6.501	           1000	      6.509	      6.484	      6.466	      6.378	      6.310	           	           	           	           	           	     53.035	     80.000	     20.000	    100.000	     50.000	     55.933	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/26	   6.565	   6.565	   6.484	   6.484	           6340	      6.502	      6.500	      6.476	      6.383	      6.314	           	           	           	           	           	     56.498	     80.000	     20.000	    100.000	     50.000	     55.859	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/29	   6.650	   6.650	   6.316	   6.647	            900	      6.528	      6.521	      6.499	      6.392	      6.319	           	           	           	           	           	     74.304	     80.000	     20.000	    100.000	     50.000	     56.990	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/08/30	   6.311	   6.640	   6.311	   6.521	           9804	      6.531	      6.523	      6.491	      6.398	      6.323	           	           	           	           	           	     70.781	     80.000	     20.000	    100.000	     50.000	     58.699	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/08/31	   6.521	   6.521	   6.521	   6.521	              0	      6.535	      6.526	      6.483	      6.401	      6.327	           	           	           	           	           	     69.020	     80.000	     20.000	    100.000	     50.000	     59.718	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/01	   6.520	   6.521	   6.500	   6.500	            904	      6.535	      6.522	      6.484	      6.406	      6.332	           	           	           	           	           	     66.068	     80.000	     20.000	    100.000	     50.000	     60.629	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/02	   6.599	   6.599	   6.599	   6.599	          15000	      6.558	      6.530	      6.496	      6.411	      6.337	           	           	           	           	           	     74.356	     80.000	     20.000	    100.000	     50.000	     61.811	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/05	   6.599	   6.599	   6.599	   6.599	              0	      6.548	      6.538	      6.508	      6.417	      6.342	           	           	           	           	           	     78.499	     80.000	     20.000	    100.000	     50.000	     64.133	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/06	   6.580	   6.590	   6.563	   6.590	           4554	      6.562	      6.547	      6.504	      6.426	      6.347	           	           	           	           	           	     79.684	     80.000	     20.000	    100.000	     50.000	     66.460	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/09/07	   6.451	   6.659	   6.451	   6.452	           1940	      6.548	      6.541	      6.505	      6.432	      6.350	           	           	           	           	           	     66.666	     80.000	     20.000	    100.000	     50.000	     67.872	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/09/08	   6.663	   6.663	   6.441	   6.541	           3390	      6.556	      6.545	      6.515	      6.439	      6.353	           	           	           	           	           	     68.935	     80.000	     20.000	    100.000	     50.000	     68.157	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/09	   6.541	   6.600	   6.541	   6.600	            236	      6.556	      6.557	      6.529	      6.447	      6.355	           	           	           	           	           	     75.887	     80.000	     20.000	    100.000	     50.000	     68.874	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/09/12	   6.303	   6.429	   6.208	   6.429	           8304	      6.522	      6.535	      6.528	      6.452	      6.356	           	           	           	           	           	     62.500	     80.000	     20.000	    100.000	     50.000	     68.809	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/09/13	   6.429	   6.429	   6.429	   6.429	              0	      6.490	      6.526	      6.524	      6.458	      6.357	           	           	           	           	           	     55.806	     80.000	     20.000	    100.000	     50.000	     66.223	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/14	   6.371	   6.371	   6.371	   6.371	            500	      6.474	      6.511	      6.518	      6.461	      6.357	           	           	           	           	           	     46.739	     80.000	     20.000	    100.000	     50.000	     63.491	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/19	   6.371	   6.371	   6.371	   6.371	            100	      6.440	      6.498	      6.510	      6.464	      6.358	           	           	           	           	           	     42.206	     80.000	     20.000	    100.000	     50.000	     60.252	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/20	   6.419	   6.419	   6.408	   6.408	            944	      6.402	      6.479	      6.504	      6.469	      6.359	      6.568	           	           	           	           	     43.479	     80.000	     20.000	    100.000	     50.000	     57.418	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/21	   6.401	   6.401	   6.401	   6.401	            200	      6.396	      6.459	      6.499	      6.473	      6.360	      6.570	           	           	           	           	     41.886	     80.000	     20.000	    100.000	     50.000	     55.295	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/22	   6.450	   6.450	   6.395	   6.396	            800	      6.389	      6.440	      6.493	      6.477	      6.360	      6.573	           	           	           	           	     40.900	     80.000	     20.000	    100.000	     50.000	     53.337	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/23	   6.396	   6.416	   6.391	   6.399	           3154	      6.395	      6.434	      6.488	      6.479	      6.360	      6.575	           	           	           	           	     40.726	     80.000	     20.000	    100.000	     50.000	     51.713	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/09/26	   6.449	   6.449	   6.420	   6.420	           1400	      6.405	      6.422	      6.484	      6.482	      6.361	      6.577	           	           	           	           	     42.868	     80.000	     20.000	    100.000	     50.000	     50.407	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/27	   6.500	   6.500	   6.500	   6.500	            600	      6.423	      6.412	      6.485	      6.486	      6.362	      6.579	           	           	           	           	     52.432	     80.000	     20.000	    100.000	     50.000	     50.156	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/28	   6.350	   6.350	   6.349	   6.349	          15000	      6.413	      6.404	      6.470	      6.485	      6.361	      6.579	           	           	           	           	     41.711	     80.000	     20.000	    100.000	     50.000	     50.230	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/29	   6.346	   6.346	   6.336	   6.336	           1200	      6.401	      6.395	      6.461	      6.485	      6.360	      6.579	           	           	           	           	     34.921	     80.000	     20.000	    100.000	     50.000	     48.349	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/09/30	   6.349	   6.397	   6.349	   6.389	           1300	      6.399	      6.397	      6.454	      6.479	      6.359	      6.580	           	           	           	           	     37.351	     80.000	     20.000	    100.000	     50.000	     46.235	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/10/10	   6.379	   6.440	   6.370	   6.440	          18529	      6.403	      6.404	      6.451	      6.473	      6.359	      6.581	           	           	           	           	     44.170	     80.000	     20.000	    100.000	     50.000	     45.138	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/10/11	   6.500	   6.500	   6.500	   6.500	            200	      6.403	      6.413	      6.446	      6.474	      6.359	      6.583	           	           	           	           	     54.173	     80.000	     20.000	    100.000	     50.000	     45.556	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/12	   6.461	   6.485	   6.459	   6.485	            900	      6.430	      6.421	      6.440	      6.476	      6.360	      6.584	           	           	           	           	     57.526	     80.000	     20.000	    100.000	     50.000	     47.299	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/10/13	   6.485	   6.485	   6.485	   6.485	              0	      6.460	      6.430	      6.435	      6.476	      6.359	      6.586	           	           	           	           	     59.203	     80.000	     20.000	    100.000	     50.000	     48.999	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/14	   6.468	   6.548	   6.468	   6.548	           1450	      6.492	      6.445	      6.440	      6.476	      6.360	      6.587	           	           	           	           	     66.964	     80.000	     20.000	    100.000	     50.000	     50.916	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/10/17	   6.589	   6.589	   6.589	   6.589	            100	      6.521	      6.462	      6.442	      6.478	      6.361	      6.588	           	           	           	           	     75.350	     80.000	     20.000	    100.000	     50.000	     53.738	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/18	   6.410	   6.499	   6.410	   6.499	           1100	      6.521	      6.462	      6.437	      6.478	      6.361	      6.588	           	           	           	           	     69.653	     80.000	     20.000	    100.000	     50.000	     56.619	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/10/19	   6.453	   6.453	   6.453	   6.453	           1400	      6.515	      6.472	      6.438	      6.477	      6.360	      6.587	           	           	           	           	     61.750	     80.000	     20.000	    100.000	     50.000	     57.509	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/20	   6.488	   6.488	   6.488	   6.488	            100	      6.515	      6.488	      6.441	      6.474	      6.362	      6.587	           	           	           	           	     61.644	     80.000	     20.000	    100.000	     50.000	     57.659	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/21	   6.487	   6.488	   6.486	   6.486	           1400	      6.503	      6.497	      6.447	      6.474	      6.363	      6.586	           	           	           	           	     61.371	     80.000	     20.000	    100.000	     50.000	     58.061	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/24	   6.486	   6.486	   6.486	   6.486	              0	      6.482	      6.502	      6.453	      6.473	      6.364	      6.585	           	           	           	           	     61.235	     80.000	     20.000	    100.000	     50.000	     58.472	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/25	   6.500	   6.500	   6.500	   6.500	         204334	      6.483	      6.502	      6.457	      6.473	      6.367	      6.584	           	           	           	           	     62.705	     80.000	     20.000	    100.000	     50.000	     58.937	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/26	   6.500	   6.500	   6.500	   6.500	              0	      6.492	      6.503	      6.462	      6.473	      6.368	      6.583	           	           	           	           	     63.441	     80.000	     20.000	    100.000	     50.000	     59.569	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/27	   6.403	   6.403	   6.403	   6.403	            600	      6.475	      6.495	      6.463	      6.470	      6.370	      6.581	           	           	           	           	     53.149	     80.000	     20.000	    100.000	     50.000	     59.512	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/10/28	   6.406	   6.482	   6.405	   6.482	           5300	      6.474	      6.489	      6.467	      6.470	      6.370	      6.581	           	           	           	           	     56.684	     80.000	     20.000	    100.000	     50.000	     58.326	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2016/10/31	   6.479	   6.481	   6.470	   6.470	           7719	      6.471	      6.477	      6.469	      6.473	      6.370	      6.580	           	           	           	           	     57.133	     80.000	     20.000	    100.000	     50.000	     57.834	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/11/01	   6.490	   6.490	   6.490	   6.490	            100	      6.469	      6.476	      6.469	      6.476	      6.371	      6.578	           	           	           	           	     59.556	     80.000	     20.000	    100.000	     50.000	     57.848	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/11/02	   6.490	   6.490	   6.490	   6.490	              0	      6.467	      6.479	      6.476	      6.482	      6.372	      6.576	           	           	           	           	     60.767	     80.000	     20.000	    100.000	     50.000	     58.245	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/11/03	   6.473	   6.473	   6.473	   6.473	           2100	      6.481	      6.478	      6.483	      6.478	      6.374	      6.574	           	           	           	           	     59.504	     80.000	     20.000	    100.000	     50.000	     58.595	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/11/04	   6.473	   6.473	   6.473	   6.473	              0	      6.479	      6.477	      6.487	      6.475	      6.377	      6.572	           	           	           	           	     63.553	     80.000	     20.000	    100.000	     50.000	     58.959	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
